"Time stamp","System power generated | (kW)"
"25647",-0.081608
"25648",-0.081608
"25649",-0.081608
"25650",-0.081608
"25651",-0.081608
"25652",-0.081608
"25653",-0.081608
"25654",-0.081608
"25655",-0.081608
"25656",-0.081608
"25657",18.8432
"25658",23.4685
"25659",54.8808
"25660",75.0261
"25661",95.5701
"25662",85.2614
"25663",72.4158
"25664",57.2264
"25665",39.8891
"25666",48.9664
"25667",57.9543
"25668",66.8575
"25669",75.6812
"25670",96.7722
"25671",117.936
"25672",139.124
"25673",160.297
"25674",130.971
"25675",101.137
"25676",70.9022
"25677",40.3431
"25678",62.3263
"25679",84.1972
"25680",105.933
"25681",127.508
"25682",121.323
"25683",115.141
"25684",108.965
"25685",102.799
"25686",95.3746
"25687",87.9478
"25688",80.5174
"25689",73.0819
"25690",58.8512
"25691",44.5325
"25692",30.1269
"25693",15.6397
"25694",11.6761
"25695",7.68841
"25696",3.67591
"25697",-0.081608
"25698",-0.081608
"25699",-0.081608
"25700",-0.081608
"25701",-0.081608
"25702",-0.081608
"25703",-0.081608
"25704",-0.081608
"25705",-0.081608
"25706",-0.081608
"25707",-0.081608
"25708",-0.081608
"25709",-0.081608
"25710",-0.081608
"25711",-0.081608
"25712",-0.081608
"25713",-0.081608
"25714",-0.081608
"25715",-0.081608
"25716",-0.081608
"25717",-0.081608
"25718",-0.081608
"25719",-0.081608
"25720",-0.081608
"25721",-0.081608
"25722",-0.081608
"25723",-0.081608
"25724",-0.081608
"25725",-0.081608
"25726",-0.081608
"25727",-0.081608
"25728",-0.081608
"25729",-0.081608
"25730",-0.081608
"25731",-0.081608
"25732",-0.081608
"25733",-0.081608
"25734",-0.081608
"25735",-0.081608
"25736",-0.081608
"25737",-0.081608
"25738",-0.081608
"25739",-0.081608
"25740",-0.081608
"25741",-0.081608
"25742",-0.081608
"25743",-0.081608
"25744",-0.081608
"25745",-0.081608
"25746",-0.081608
"25747",-0.081608
"25748",-0.081608
"25749",-0.081608
"25750",-0.081608
"25751",-0.081608
"25752",-0.081608
"25753",28.3334
"25754",25.608
"25755",59.7105
"25756",75.3011
"25757",88.9127
"25758",103.755
"25759",122.456
"25760",144.838
"25761",170.544
"25762",178.439
"25763",182.67
"25764",183.544
"25765",181.36
"25766",182.639
"25767",183.118
"25768",183.092
"25769",182.611
"25770",172.165
"25771",161.08
"25772",149.496
"25773",137.523
"25774",126.057
"25775",114.569
"25776",103.07
"25777",91.569
"25778",97.3923
"25779",103.184
"25780",108.922
"25781",114.586
"25782",94.6069
"25783",74.5547
"25784",54.4487
"25785",34.3066
"25786",40.9511
"25787",47.3914
"25788",53.5591
"25789",59.4098
"25790",53.4842
"25791",46.8327
"25792",39.3834
"25793",31.0883
"25794",20.4684
"25795",10.9125
"25796",2.52382
"25797",-0.081608
"25798",-0.081608
"25799",-0.081608
"25800",-0.081608
"25801",-0.081608
"25802",-0.081608
"25803",-0.081608
"25804",-0.081608
"25805",-0.081608
"25806",-0.081608
"25807",-0.081608
"25808",-0.081608
"25809",-0.081608
"25810",-0.081608
"25811",-0.081608
"25812",-0.081608
"25813",-0.081608
"25814",-0.081608
"25815",-0.081608
"25816",-0.081608
"25817",-0.081608
"25818",-0.081608
"25819",-0.081608
"25820",-0.081608
"25821",-0.081608
"25822",-0.081608
"25823",-0.081608
"25824",-0.081608
"25825",-0.081608
"25826",-0.081608
"25827",-0.081608
"25828",-0.081608
"25829",-0.081608
"25830",-0.081608
"25831",-0.081608
"25832",-0.081608
"25833",-0.081608
"25834",-0.081608
"25835",-0.081608
"25836",-0.081608
"25837",-0.081608
"25838",-0.081608
"25839",-0.081608
"25840",-0.081608
"25841",-0.081608
"25842",-0.081608
"25843",-0.081608
"25844",-0.081608
"25845",-0.081608
"25846",-0.081608
"25847",-0.081608
"25848",-0.081608
"25849",18.8824
"25850",19.9982
"25851",41.9245
"25852",53.876
"25853",63.8713
"25854",78.8106
"25855",94.1351
"25856",109.834
"25857",125.881
"25858",135.008
"25859",144.12
"25860",153.23
"25861",162.456
"25862",170.22
"25863",177.942
"25864",185.768
"25865",193.668
"25866",185.835
"25867",177.938
"25868",169.63
"25869",161.065
"25870",163.308
"25871",165.558
"25872",167.783
"25873",169.95
"25874",155.09
"25875",140.201
"25876",125.334
"25877",110.534
"25878",103.179
"25879",95.8119
"25880",88.4309
"25881",81.0326
"25882",74.1622
"25883",67.2147
"25884",60.146
"25885",52.9625
"25886",44.5849
"25887",36.0038
"25888",27.2068
"25889",18.191
"25890",12.1152
"25891",6.3755
"25892",1.0202
"25893",-0.081608
"25894",-0.081608
"25895",-0.081608
"25896",-0.081608
"25897",-0.081608
"25898",-0.081608
"25899",-0.081608
"25900",-0.081608
"25901",-0.081608
"25902",-0.081608
"25903",-0.081608
"25904",-0.081608
"25905",-0.081608
"25906",-0.081608
"25907",-0.081608
"25908",-0.081608
"25909",-0.081608
"25910",-0.081608
"25911",-0.081608
"25912",-0.081608
"25913",-0.081608
"25914",-0.081608
"25915",-0.081608
"25916",-0.081608
"25917",-0.081608
"25918",-0.081608
"25919",-0.081608
"25920",-0.081608
"25921",-0.081608
"25922",-0.081608
"25923",-0.081608
"25924",-0.081608
"25925",-0.081608
"25926",-0.081608
"25927",-0.081608
"25928",-0.081608
"25929",-0.081608
"25930",-0.081608
"25931",-0.081608
"25932",-0.081608
"25933",-0.081608
"25934",-0.081608
"25935",-0.081608
"25936",-0.081608
"25937",-0.081608
"25938",-0.081608
"25939",-0.081608
"25940",-0.081608
"25941",-0.081608
"25942",-0.081608
"25943",-0.081608
"25944",-0.081608
"25945",15.8497
"25946",25.4234
"25947",59.6909
"25948",77.9475
"25949",90.9726
"25950",106.99
"25951",124.879
"25952",144.789
"25953",166.581
"25954",183.973
"25955",206.178
"25956",232.443
"25957",262.22
"25958",264.661
"25959",261.651
"25960",254.77
"25961",244.569
"25962",212.883
"25963",180.015
"25964",146.222
"25965",110.883
"25966",94.9777
"25967",79.0868
"25968",63.2027
"25969",47.318
"25970",51.9416
"25971",56.5763
"25972",61.2252
"25973",65.891
"25974",86.0486
"25975",105.574
"25976",124.335
"25977",142.185
"25978",145.807
"25979",147.428
"25980",146.184
"25981",142.128
"25982",110.853
"25983",81.9265
"25984",55.695
"25985",32.4929
"25986",21.2489
"25987",11.3674
"25988",2.95637
"25989",-0.081608
"25990",-0.081608
"25991",-0.081608
"25992",-0.081608
"25993",-0.081608
"25994",-0.081608
"25995",-0.081608
"25996",-0.081608
"25997",-0.081608
"25998",-0.081608
"25999",-0.081608
"26000",-0.081608
"26001",-0.081608
"26002",-0.081608
"26003",-0.081608
"26004",-0.081608
"26005",-0.081608
"26006",-0.081608
"26007",-0.081608
"26008",-0.081608
"26009",-0.081608
"26010",-0.081608
"26011",-0.081608
"26012",-0.081608
"26013",-0.081608
"26014",-0.081608
"26015",-0.081608
"26016",-0.081608
"26017",-0.081608
"26018",-0.081608
"26019",-0.081608
"26020",-0.081608
"26021",-0.081608
"26022",-0.081608
"26023",-0.081608
"26024",-0.081608
"26025",-0.081608
"26026",-0.081608
"26027",-0.081608
"26028",-0.081608
"26029",-0.081608
"26030",-0.081608
"26031",-0.081608
"26032",-0.081608
"26033",-0.081608
"26034",-0.081608
"26035",-0.081608
"26036",-0.081608
"26037",-0.081608
"26038",-0.081608
"26039",-0.081608
"26040",-0.081608
"26041",12.852
"26042",30.1009
"26043",47.4708
"26044",68.2351
"26045",90.2702
"26046",115.32
"26047",136.605
"26048",153.785
"26049",166.851
"26050",178.794
"26051",189.486
"26052",198.893
"26053",207.109
"26054",226.91
"26055",248.513
"26056",271.953
"26057",296.975
"26058",287.857
"26059",277.115
"26060",264.285
"26061",249.747
"26062",255.439
"26063",260.504
"26064",265.246
"26065",269.53
"26066",262.338
"26067",254.961
"26068",247.087
"26069",238.738
"26070",214.639
"26071",191.206
"26072",168.327
"26073",146.545
"26074",122.843
"26075",99.7632
"26076",77.4227
"26077",56.1616
"26078",53.5004
"26079",49.3839
"26080",43.6863
"26081",36.3005
"26082",23.3848
"26083",12.3333
"26084",3.27225
"26085",-0.081608
"26086",-0.081608
"26087",-0.081608
"26088",-0.081608
"26089",-0.081608
"26090",-0.081608
"26091",-0.081608
"26092",-0.081608
"26093",-0.081608
"26094",-0.081608
"26095",-0.081608
"26096",-0.081608
"26097",-0.081608
"26098",-0.081608
"26099",-0.081608
"26100",-0.081608
"26101",-0.081608
"26102",-0.081608
"26103",-0.081608
"26104",-0.081608
"26105",-0.081608
"26106",-0.081608
"26107",-0.081608
"26108",-0.081608
"26109",-0.081608
"26110",-0.081608
"26111",-0.081608
"26112",-0.081608
"26113",-0.081608
"26114",-0.081608
"26115",-0.081608
"26116",-0.081608
"26117",-0.081608
"26118",-0.081608
"26119",-0.081608
"26120",-0.081608
"26121",-0.081608
"26122",-0.081608
"26123",-0.081608
"26124",-0.081608
"26125",-0.081608
"26126",-0.081608
"26127",-0.081608
"26128",-0.081608
"26129",-0.081608
"26130",-0.081608
"26131",-0.081608
"26132",-0.081608
"26133",-0.081608
"26134",-0.081608
"26135",-0.081608
"26136",-0.081608
"26137",15.3181
"26138",34.1631
"26139",51.4757
"26140",75.5406
"26141",95.9387
"26142",113.682
"26143",132.107
"26144",150.881
"26145",169.856
"26146",180.584
"26147",188.416
"26148",193.619
"26149",196.431
"26150",209.105
"26151",221.995
"26152",235.175
"26153",248.717
"26154",186.926
"26155",125.658
"26156",61.6705
"26157",-0.081608
"26158",7.68031
"26159",19.0544
"26160",30.4174
"26161",41.7758
"26162",41.6675
"26163",41.5683
"26164",41.4784
"26165",41.3978
"26166",36.0071
"26167",30.61
"26168",25.2033
"26169",19.7833
"26170",20.3833
"26171",20.9889
"26172",21.5994
"26173",22.2134
"26174",23.6555
"26175",24.3195
"26176",24.1262
"26177",23.013
"26178",15.0892
"26179",8.01792
"26180",1.87036
"26181",-0.081608
"26182",-0.081608
"26183",-0.081608
"26184",-0.081608
"26185",-0.081608
"26186",-0.081608
"26187",-0.081608
"26188",-0.081608
"26189",-0.081608
"26190",-0.081608
"26191",-0.081608
"26192",-0.081608
"26193",-0.081608
"26194",-0.081608
"26195",-0.081608
"26196",-0.081608
"26197",-0.081608
"26198",-0.081608
"26199",-0.081608
"26200",-0.081608
"26201",-0.081608
"26202",-0.081608
"26203",-0.081608
"26204",-0.081608
"26205",-0.081608
"26206",-0.081608
"26207",-0.081608
"26208",-0.081608
"26209",-0.081608
"26210",-0.081608
"26211",-0.081608
"26212",-0.081608
"26213",-0.081608
"26214",-0.081608
"26215",-0.081608
"26216",-0.081608
"26217",-0.081608
"26218",-0.081608
"26219",-0.081608
"26220",-0.081608
"26221",-0.081608
"26222",-0.081608
"26223",-0.081608
"26224",-0.081608
"26225",-0.081608
"26226",-0.081608
"26227",-0.081608
"26228",-0.081608
"26229",-0.081608
"26230",-0.081608
"26231",-0.081608
"26232",-0.081608
"26233",-0.081608
"26234",34.7929
"26235",45.7364
"26236",68.9927
"26237",80.6394
"26238",91.4746
"26239",110.676
"26240",138.201
"26241",173.437
"26242",188.578
"26243",200.673
"26244",207.738
"26245",210.308
"26246",218.248
"26247",225.276
"26248",231.329
"26249",236.819
"26250",197.907
"26251",155.485
"26252",110.21
"26253",62.7157
"26254",62.9819
"26255",63.2605
"26256",63.5513
"26257",63.8547
"26258",57.9166
"26259",51.9711
"26260",46.0151
"26261",40.0458
"26262",36.718
"26263",33.3832
"26264",30.0394
"26265",26.6849
"26266",22.795
"26267",18.8805
"26268",14.9401
"26269",10.9727
"26270",12.8152
"26271",14.2458
"26272",15.222
"26273",15.7019
"26274",10.1529
"26275",5.04526
"26276",0.430627
"26277",-0.081608
"26278",-0.081608
"26279",-0.081608
"26280",-0.081608
"26281",-0.081608
"26282",-0.081608
"26283",-0.081608
"26284",-0.081608
"26285",-0.081608
"26286",-0.081608
"26287",-0.081608
"26288",-0.081608
"26289",-0.081608
"26290",-0.081608
"26291",-0.081608
"26292",-0.081608
"26293",-0.081608
"26294",-0.081608
"26295",-0.081608
"26296",-0.081608
"26297",-0.081608
"26298",-0.081608
"26299",-0.081608
"26300",-0.081608
"26301",-0.081608
"26302",-0.081608
"26303",-0.081608
"26304",-0.081608
"26305",-0.081608
"26306",-0.081608
"26307",-0.081608
"26308",-0.081608
"26309",-0.081608
"26310",-0.081608
"26311",-0.081608
"26312",-0.081608
"26313",-0.081608
"26314",-0.081608
"26315",-0.081608
"26316",-0.081608
"26317",-0.081608
"26318",-0.081608
"26319",-0.081608
"26320",-0.081608
"26321",-0.081608
"26322",-0.081608
"26323",-0.081608
"26324",-0.081608
"26325",-0.081608
"26326",-0.081608
"26327",-0.081608
"26328",-0.081608
"26329",-0.081608
"26330",30.9523
"26331",38.6136
"26332",65.0924
"26333",78.2589
"26334",93.8891
"26335",113.326
"26336",136.411
"26337",162.887
"26338",165.26
"26339",164.282
"26340",159.666
"26341",151.759
"26342",129.006
"26343",106.254
"26344",82.7303
"26345",58.8736
"26346",57.6832
"26347",56.508
"26348",55.3472
"26349",54.2
"26350",51.1656
"26351",48.1453
"26352",45.1371
"26353",42.1393
"26354",100.81
"26355",157.674
"26356",212.557
"26357",264.742
"26358",246.253
"26359",229.531
"26360",212.706
"26361",195.914
"26362",188.602
"26363",178.942
"26364",167.424
"26365",153.935
"26366",111.846
"26367",74.2287
"26368",41.7805
"26369",15.1217
"26370",9.72126
"26371",4.80738
"26372",0.428919
"26373",-0.081608
"26374",-0.081608
"26375",-0.081608
"26376",-0.081608
"26377",-0.081608
"26378",-0.081608
"26379",-0.081608
"26380",-0.081608
"26381",-0.081608
"26382",-0.081608
"26383",-0.081608
"26384",-0.081608
"26385",-0.081608
"26386",-0.081608
"26387",-0.081608
"26388",-0.081608
"26389",-0.081608
"26390",-0.081608
"26391",-0.081608
"26392",-0.081608
"26393",-0.081608
"26394",-0.081608
"26395",-0.081608
"26396",-0.081608
"26397",-0.081608
"26398",-0.081608
"26399",-0.081608
"26400",-0.081608
"26401",-0.081608
"26402",-0.081608
"26403",-0.081608
"26404",-0.081608
"26405",-0.081608
"26406",-0.081608
"26407",-0.081608
"26408",-0.081608
"26409",-0.081608
"26410",-0.081608
"26411",-0.081608
"26412",-0.081608
"26413",-0.081608
"26414",-0.081608
"26415",-0.081608
"26416",-0.081608
"26417",-0.081608
"26418",-0.081608
"26419",-0.081608
"26420",-0.081608
"26421",-0.081608
"26422",-0.081608
"26423",-0.081608
"26424",-0.081608
"26425",-0.081608
"26426",33.1759
"26427",37.5891
"26428",71.4255
"26429",87.9541
"26430",101.294
"26431",113.864
"26432",125.493
"26433",135.707
"26434",153.307
"26435",176.428
"26436",204.311
"26437",236.069
"26438",252.243
"26439",268.616
"26440",283.754
"26441",298.747
"26442",300.654
"26443",300.655
"26444",298.942
"26445",295.703
"26446",295.937
"26447",295.312
"26448",293.84
"26449",291.529
"26450",291.258
"26451",290.008
"26452",287.674
"26453",284.151
"26454",272.867
"26455",260.756
"26456",247.877
"26457",234.293
"26458",214.408
"26459",193.344
"26460",172.188
"26461",151.107
"26462",109.94
"26463",72.9248
"26464",40.8839
"26465",14.5227
"26466",8.77743
"26467",3.72768
"26468",-0.081608
"26469",-0.081608
"26470",-0.081608
"26471",-0.081608
"26472",-0.081608
"26473",-0.081608
"26474",-0.081608
"26475",-0.081608
"26476",-0.081608
"26477",-0.081608
"26478",-0.081608
"26479",-0.081608
"26480",-0.081608
"26481",-0.081608
"26482",-0.081608
"26483",-0.081608
"26484",-0.081608
"26485",-0.081608
"26486",-0.081608
"26487",-0.081608
"26488",-0.081608
"26489",-0.081608
"26490",-0.081608
"26491",-0.081608
"26492",-0.081608
"26493",-0.081608
"26494",-0.081608
"26495",-0.081608
"26496",-0.081608
"26497",-0.081608
"26498",-0.081608
"26499",-0.081608
"26500",-0.081608
"26501",-0.081608
"26502",-0.081608
"26503",-0.081608
"26504",-0.081608
"26505",-0.081608
"26506",-0.081608
"26507",-0.081608
"26508",-0.081608
"26509",-0.081608
"26510",-0.081608
"26511",-0.081608
"26512",-0.081608
"26513",-0.081608
"26514",-0.081608
"26515",-0.081608
"26516",-0.081608
"26517",-0.081608
"26518",-0.081608
"26519",-0.081608
"26520",-0.081608
"26521",-0.081608
"26522",26.5928
"26523",31.1008
"26524",55.6943
"26525",77.1104
"26526",97.2594
"26527",119.425
"26528",142.918
"26529",167.298
"26530",188.288
"26531",209.091
"26532",229.464
"26533",248.412
"26534",263.973
"26535",278.206
"26536",289.933
"26537",300.346
"26538",308.711
"26539",315.968
"26540",322.093
"26541",327.067
"26542",326.669
"26543",325.027
"26544",322.201
"26545",318.253
"26546",313.112
"26547",306.911
"26548",299.679
"26549",291.451
"26550",278.999
"26551",265.743
"26552",251.764
"26553",237.148
"26554",217.113
"26555",196.069
"26556",174.882
"26557",153.705
"26558",110.382
"26559",71.8188
"26560",38.7658
"26561",11.8793
"26562",7.03374
"26563",2.76806
"26564",-0.081608
"26565",-0.081608
"26566",-0.081608
"26567",-0.081608
"26568",-0.081608
"26569",-0.081608
"26570",-0.081608
"26571",-0.081608
"26572",-0.081608
"26573",-0.081608
"26574",-0.081608
"26575",-0.081608
"26576",-0.081608
"26577",-0.081608
"26578",-0.081608
"26579",-0.081608
"26580",-0.081608
"26581",-0.081608
"26582",-0.081608
"26583",-0.081608
"26584",-0.081608
"26585",-0.081608
"26586",-0.081608
"26587",-0.081608
"26588",-0.081608
"26589",-0.081608
"26590",-0.081608
"26591",-0.081608
"26592",-0.081608
"26593",-0.081608
"26594",-0.081608
"26595",-0.081608
"26596",-0.081608
"26597",-0.081608
"26598",-0.081608
"26599",-0.081608
"26600",-0.081608
"26601",-0.081608
"26602",-0.081608
"26603",-0.081608
"26604",-0.081608
"26605",-0.081608
"26606",-0.081608
"26607",-0.081608
"26608",-0.081608
"26609",-0.081608
"26610",-0.081608
"26611",-0.081608
"26612",-0.081608
"26613",-0.081608
"26614",-0.081608
"26615",-0.081608
"26616",-0.081608
"26617",-0.081608
"26618",30.5789
"26619",33.0962
"26620",67.9869
"26621",86.9652
"26622",102.114
"26623",118.744
"26624",136.464
"26625",155.126
"26626",170.633
"26627",188.263
"26628",206.701
"26629",227.027
"26630",243.713
"26631",261.807
"26632",280.065
"26633",298.509
"26634",306.24
"26635",312.841
"26636",318.304
"26637",322.621
"26638",322.5
"26639",321.181
"26640",318.71
"26641",315.137
"26642",309.337
"26643",302.523
"26644",294.738
"26645",286.027
"26646",274.501
"26647",262.137
"26648",248.99
"26649",235.12
"26650",214.013
"26651",192.244
"26652",170.435
"26653",148.758
"26654",105.972
"26655",67.9117
"26656",35.3759
"26657",9.05332
"26658",5.13729
"26659",1.64145
"26660",-0.081608
"26661",-0.081608
"26662",-0.081608
"26663",-0.081608
"26664",-0.081608
"26665",-0.081608
"26666",-0.081608
"26667",-0.081608
"26668",-0.081608
"26669",-0.081608
"26670",-0.081608
"26671",-0.081608
"26672",-0.081608
"26673",-0.081608
"26674",-0.081608
"26675",-0.081608
"26676",-0.081608
"26677",-0.081608
"26678",-0.081608
"26679",-0.081608
"26680",-0.081608
"26681",-0.081608
"26682",-0.081608
"26683",-0.081608
"26684",-0.081608
"26685",-0.081608
"26686",-0.081608
"26687",-0.081608
"26688",-0.081608
"26689",-0.081608
"26690",-0.081608
"26691",-0.081608
"26692",-0.081608
"26693",-0.081608
"26694",-0.081608
"26695",-0.081608
"26696",-0.081608
"26697",-0.081608
"26698",-0.081608
"26699",-0.081608
"26700",-0.081608
"26701",-0.081608
"26702",-0.081608
"26703",-0.081608
"26704",-0.081608
"26705",-0.081608
"26706",-0.081608
"26707",-0.081608
"26708",-0.081608
"26709",-0.081608
"26710",-0.081608
"26711",-0.081608
"26712",-0.081608
"26713",-0.081608
"26714",28.5715
"26715",28.5089
"26716",62.528
"26717",80.1445
"26718",93.7731
"26719",107.18
"26720",120.156
"26721",132.643
"26722",146.603
"26723",162.234
"26724",179.265
"26725",197.391
"26726",207.324
"26727",216.997
"26728",226.006
"26729",234.301
"26730",239.551
"26731",244.311
"26732",248.477
"26733",251.951
"26734",228.938
"26735",203.47
"26736",176.038
"26737",147.229
"26738",127.068
"26739",106.51
"26740",85.6709
"26741",64.678
"26742",51.1856
"26743",37.5451
"26744",23.7668
"26745",9.85679
"26746",8.70254
"26747",7.54014
"26748",6.36857
"26749",5.18663
"26750",3.60634
"26751",2.00999
"26752",0.39777
"26753",-0.081608
"26754",-0.081608
"26755",-0.081608
"26756",-0.081608
"26757",-0.081608
"26758",-0.081608
"26759",-0.081608
"26760",-0.081608
"26761",-0.081608
"26762",-0.081608
"26763",-0.081608
"26764",-0.081608
"26765",-0.081608
"26766",-0.081608
"26767",-0.081608
"26768",-0.081608
"26769",-0.081608
"26770",-0.081608
"26771",-0.081608
"26772",-0.081608
"26773",-0.081608
"26774",-0.081608
"26775",-0.081608
"26776",-0.081608
"26777",-0.081608
"26778",-0.081608
"26779",-0.081608
"26780",-0.081608
"26781",-0.081608
"26782",-0.081608
"26783",-0.081608
"26784",-0.081608
"26785",-0.081608
"26786",-0.081608
"26787",-0.081608
"26788",-0.081608
"26789",-0.081608
"26790",-0.081608
"26791",-0.081608
"26792",-0.081608
"26793",-0.081608
"26794",-0.081608
"26795",-0.081608
"26796",-0.081608
"26797",-0.081608
"26798",-0.081608
"26799",-0.081608
"26800",-0.081608
"26801",-0.081608
"26802",-0.081608
"26803",-0.081608
"26804",-0.081608
"26805",-0.081608
"26806",-0.081608
"26807",-0.081608
"26808",-0.081608
"26809",-0.081608
"26810",18.2264
"26811",22.2538
"26812",54.2168
"26813",74.4484
"26814",86.4755
"26815",98.2717
"26816",109.747
"26817",120.911
"26818",113.493
"26819",104.76
"26820",94.8479
"26821",83.8937
"26822",92.0411
"26823",100.126
"26824",108.122
"26825",115.992
"26826",108.702
"26827",101.32
"26828",93.8605
"26829",86.3383
"26830",111.356
"26831",136.328
"26832",161.061
"26833",185.343
"26834",175.229
"26835",164.906
"26836",154.439
"26837",143.894
"26838",153.885
"26839",162.413
"26840",169.186
"26841",173.873
"26842",132.918
"26843",93.8465
"26844",57.3926
"26845",24.2131
"26846",18.5166
"26847",12.7789
"26848",7.00344
"26849",1.20375
"26850",-0.081608
"26851",-0.081608
"26852",-0.081608
"26853",-0.081608
"26854",-0.081608
"26855",-0.081608
"26856",-0.081608
"26857",-0.081608
"26858",-0.081608
"26859",-0.081608
"26860",-0.081608
"26861",-0.081608
"26862",-0.081608
"26863",-0.081608
"26864",-0.081608
"26865",-0.081608
"26866",-0.081608
"26867",-0.081608
"26868",-0.081608
"26869",-0.081608
"26870",-0.081608
"26871",-0.081608
"26872",-0.081608
"26873",-0.081608
"26874",-0.081608
"26875",-0.081608
"26876",-0.081608
"26877",-0.081608
"26878",-0.081608
"26879",-0.081608
"26880",-0.081608
"26881",-0.081608
"26882",-0.081608
"26883",-0.081608
"26884",-0.081608
"26885",-0.081608
"26886",-0.081608
"26887",-0.081608
"26888",-0.081608
"26889",-0.081608
"26890",-0.081608
"26891",-0.081608
"26892",-0.081608
"26893",-0.081608
"26894",-0.081608
"26895",-0.081608
"26896",-0.081608
"26897",-0.081608
"26898",-0.081608
"26899",-0.081608
"26900",-0.081608
"26901",-0.081608
"26902",-0.081608
"26903",-0.081608
"26904",-0.081608
"26905",-0.081608
"26906",22.824
"26907",21.879
"26908",52.8647
"26909",69.6643
"26910",73.7234
"26911",76.4167
"26912",78.1096
"26913",78.8214
"26914",96.1548
"26915",114.306
"26916",133.172
"26917",152.658
"26918",171.942
"26919",193.82
"26920",217.71
"26921",242.524
"26922",239.689
"26923",235.46
"26924",230.013
"26925",223.531
"26926",203.745
"26927",183.133
"26928",161.929
"26929",140.404
"26930",137.006
"26931",133.538
"26932",129.98
"26933",126.312
"26934",105.81
"26935",85.3786
"26936",65.0837
"26937",44.9994
"26938",46.6152
"26939",47.8049
"26940",48.5004
"26941",48.6389
"26942",35.8132
"26943",23.4222
"26944",11.536
"26945",0.235539
"26946",-0.081608
"26947",-0.081608
"26948",-0.081608
"26949",-0.081608
"26950",-0.081608
"26951",-0.081608
"26952",-0.081608
"26953",-0.081608
"26954",-0.081608
"26955",-0.081608
"26956",-0.081608
"26957",-0.081608
"26958",-0.081608
"26959",-0.081608
"26960",-0.081608
"26961",-0.081608
"26962",-0.081608
"26963",-0.081608
"26964",-0.081608
"26965",-0.081608
"26966",-0.081608
"26967",-0.081608
"26968",-0.081608
"26969",-0.081608
"26970",-0.081608
"26971",-0.081608
"26972",-0.081608
"26973",-0.081608
"26974",-0.081608
"26975",-0.081608
"26976",-0.081608
"26977",-0.081608
"26978",-0.081608
"26979",-0.081608
"26980",-0.081608
"26981",-0.081608
"26982",-0.081608
"26983",-0.081608
"26984",-0.081608
"26985",-0.081608
"26986",-0.081608
"26987",-0.081608
"26988",-0.081608
"26989",-0.081608
"26990",-0.081608
"26991",-0.081608
"26992",-0.081608
"26993",-0.081608
"26994",-0.081608
"26995",-0.081608
"26996",-0.081608
"26997",-0.081608
"26998",-0.081608
"26999",-0.081608
"27000",-0.081608
"27001",-0.081608
"27002",12.6258
"27003",19.5854
"27004",48.954
"27005",64.978
"27006",75.3339
"27007",85.0763
"27008",94.5659
"27009",103.74
"27010",120.421
"27011",139.014
"27012",159.32
"27013",181.106
"27014",188.754
"27015",196.078
"27016",203.072
"27017",209.401
"27018",219.504
"27019",229.98
"27020",240.636
"27021",251.272
"27022",229.21
"27023",205.967
"27024",181.895
"27025",157.381
"27026",153.24
"27027",148.976
"27028",144.568
"27029",139.997
"27030",153.137
"27031",164.486
"27032",173.699
"27033",180.024
"27034",161.948
"27035",143.699
"27036",125.371
"27037",107.066
"27038",74.2889
"27039",44.9937
"27040",19.6938
"27041",-0.081608
"27042",-0.081608
"27043",-0.081608
"27044",-0.081608
"27045",-0.081608
"27046",-0.081608
"27047",-0.081608
"27048",-0.081608
"27049",-0.081608
"27050",-0.081608
"27051",-0.081608
"27052",-0.081608
"27053",-0.081608
"27054",-0.081608
"27055",-0.081608
"27056",-0.081608
"27057",-0.081608
"27058",-0.081608
"27059",-0.081608
"27060",-0.081608
"27061",-0.081608
"27062",-0.081608
"27063",-0.081608
"27064",-0.081608
"27065",-0.081608
"27066",-0.081608
"27067",-0.081608
"27068",-0.081608
"27069",-0.081608
"27070",-0.081608
"27071",-0.081608
"27072",-0.081608
"27073",-0.081608
"27074",-0.081608
"27075",-0.081608
"27076",-0.081608
"27077",-0.081608
"27078",-0.081608
"27079",-0.081608
"27080",-0.081608
"27081",-0.081608
"27082",-0.081608
"27083",-0.081608
"27084",-0.081608
"27085",-0.081608
"27086",-0.081608
"27087",-0.081608
"27088",-0.081608
"27089",-0.081608
"27090",-0.081608
"27091",-0.081608
"27092",-0.081608
"27093",-0.081608
"27094",-0.081608
"27095",-0.081608
"27096",-0.081608
"27097",-0.081608
"27098",13.1823
"27099",29.9344
"27100",50.8119
"27101",73.0072
"27102",84.5642
"27103",95.0561
"27104",104.912
"27105",114.018
"27106",131.452
"27107",152.585
"27108",177.024
"27109",204.316
"27110",220.559
"27111",238.842
"27112",258.712
"27113",278.926
"27114",286.931
"27115",293.952
"27116",299.95
"27117",304.902
"27118",272.158
"27119",236.887
"27120",199.852
"27121",161.868
"27122",188.924
"27123",214.669
"27124",238.485
"27125",259.798
"27126",248.719
"27127",236.819
"27128",224.135
"27129",209.864
"27130",188.294
"27131",166.68
"27132",145.207
"27133",124.066
"27134",84.8152
"27135",50.2668
"27136",21.1236
"27137",-0.081608
"27138",-0.081608
"27139",-0.081608
"27140",-0.081608
"27141",-0.081608
"27142",-0.081608
"27143",-0.081608
"27144",-0.081608
"27145",-0.081608
"27146",-0.081608
"27147",-0.081608
"27148",-0.081608
"27149",-0.081608
"27150",-0.081608
"27151",-0.081608
